sample_id,patient_id,tissue_type,fastqscreen_id,Human,rRNA,ERCC,Mouse,EColi,Virus,Yeast,Vector,Mitoch,Multiple Genomes,No hits,fastqc_id,GC_fastqc,dup_fastqc,avg_sequence_length,total_reads_fastq_M,qualimap_bamqc_id,avg_gc,median_insert_size,qualimap_RNAseq_qc_id,mean_coverage,percentage_aligned,mapped_reads,total_reads_bam,general_error_rate,5_3_bias,reads_aligned,genomic_origin_id,Exonic,Intronic,Intergenic
FUSCCTNBC263_TT,FUSCCTNBC263,tumor,FUSCCTNBC263_R1_screen,70122,208,126,15,0,0,0,0,0,28929,600,FUSCCTNBC263_R1,48,59.94633087,140.4482396,25.706192,FUSCCTNBC263.percent_bamqc,52.71166406,211,FUSCCTNBC263.percent,6.7852,97.87675342,7178516,7334240,0.01,1.03,2450510,FUSCCTNBC263.percent,1698316,2178160,213080
FUSCCTNBC263_TT,FUSCCTNBC263,tumor,FUSCCTNBC263_R2_screen,70299,208,124,17,0,2,0,0,0,28610,740,FUSCCTNBC263_R2,48,65.19141422,140.4508422,25.706192,FUSCCTNBC263.percent_bamqc,52.71166406,211,FUSCCTNBC263.percent,6.7852,97.87675342,7178516,7334240,0.01,1.03,2450510,FUSCCTNBC263.percent,1698316,2178160,213080
FUSCCTNBC264_PT,FUSCCTNBC264,normal,FUSCCTNBC264_PT_R1_screen,69721,1203,849,8,9,0,0,0,0,27680,530,FUSCCTNBC264_PT_R1,47,60.20879566,138.7367179,33.703486,FUSCCTNBC264_PT.percent_bamqc,54.83853514,215,FUSCCTNBC264_PT.percent,6.3287,98.97711977,13279195,13416429,0.02,1.04,3272635,FUSCCTNBC264_PT.percent,1917376,3069310,361631
FUSCCTNBC264_PT,FUSCCTNBC264,normal,FUSCCTNBC264_PT_R2_screen,69843,1120,846,24,5,0,0,0,0,27492,670,FUSCCTNBC264_PT_R2,47,65.10765992,138.7370261,33.703486,FUSCCTNBC264_PT.percent_bamqc,54.83853514,215,FUSCCTNBC264_PT.percent,6.3287,98.97711977,13279195,13416429,0.02,1.04,3272635,FUSCCTNBC264_PT.percent,1917376,3069310,361631
FUSCCTNBC264_TT,FUSCCTNBC264,tumor,FUSCCTNBC264_rep_R1_screen,75073,264,79,23,41,0,0,0,0,23910,610,FUSCCTNBC264_rep_R1,47,62.91631216,142.3213494,37.54814,FUSCCTNBC264_rep.percent_bamqc,51.8855783,216,FUSCCTNBC264_rep.percent,8.2691,98.68133172,10463975,10603804,0.01,1.07,3627007,FUSCCTNBC264_rep.percent,2462595,3592393,276932
FUSCCTNBC264_TT,FUSCCTNBC264,tumor,FUSCCTNBC264_rep_R2_screen,75023,252,79,32,33,0,0,0,0,23891,690,FUSCCTNBC264_rep_R2,47,67.96674956,142.319474,37.54814,FUSCCTNBC264_rep.percent_bamqc,51.8855783,216,FUSCCTNBC264_rep.percent,8.2691,98.68133172,10463975,10603804,0.01,1.07,3627007,FUSCCTNBC264_rep.percent,2462595,3592393,276932
FUSCCTNBC265_TT,FUSCCTNBC265,tumor,FUSCCTNBC265_R1_screen,75229,515,240,8,0,0,0,0,0,23718,290,FUSCCTNBC265_R1,46,52.18842744,139.2847907,36.042859,FUSCCTNBC265.percent_bamqc,52.31935167,209,FUSCCTNBC265.percent,3.8574,99.14969756,10686518,10778165,0.01,1.07,3540069,FUSCCTNBC265.percent,2511417,3430960,287618
FUSCCTNBC265_TT,FUSCCTNBC265,tumor,FUSCCTNBC265_R2_screen,75229,539,238,28,0,0,0,0,0,23276,690,FUSCCTNBC265_R2,46,59.39214517,139.2893962,36.042859,FUSCCTNBC265.percent_bamqc,52.31935167,209,FUSCCTNBC265.percent,3.8574,99.14969756,10686518,10778165,0.01,1.07,3540069,FUSCCTNBC265.percent,2511417,3430960,287618
FUSCCTNBC266_PT,FUSCCTNBC266,normal,FUSCCTNBC266_PT_R1_screen,48860,559,425,9,2,0,0,1,0,49275,869,FUSCCTNBC266_PT_R1,50,41.7640594,138.1995583,32.200995,FUSCCTNBC266_PT.percent_bamqc,56.70929118,214,FUSCCTNBC266_PT.percent,22.5822,98.50571995,17833643,18104170,0.01,1.06,2942019,FUSCCTNBC266_PT.percent,1367414,2137850,384582
FUSCCTNBC266_PT,FUSCCTNBC266,normal,FUSCCTNBC266_PT_R2_screen,48954,562,426,30,4,0,0,1,0,48723,1300,FUSCCTNBC266_PT_R2,50,45.13001938,138.2010281,32.200995,FUSCCTNBC266_PT.percent_bamqc,56.70929118,214,FUSCCTNBC266_PT.percent,22.5822,98.50571995,17833643,18104170,0.01,1.06,2942019,FUSCCTNBC266_PT.percent,1367414,2137850,384582
FUSCCTNBC266_TT,FUSCCTNBC266,tumor,FUSCCTNBC266_rep_R1_screen,78715,220,50,12,0,0,0,0,0,20643,360,FUSCCTNBC266_rep_R1,46,67.83104673,142.3108089,38.371503,FUSCCTNBC266_rep.percent_bamqc,50.03254456,222,FUSCCTNBC266_rep.percent,4.9751,99.00068979,9739476,9837786,0.02,1.02,3737798,FUSCCTNBC266_rep.percent,2476960,3873365,397312
FUSCCTNBC266_TT,FUSCCTNBC266,tumor,FUSCCTNBC266_rep_R2_screen,78528,198,50,15,0,0,0,0,0,20769,440,FUSCCTNBC266_rep_R2,46,72.71406588,142.310957,38.371503,FUSCCTNBC266_rep.percent_bamqc,50.03254456,222,FUSCCTNBC266_rep.percent,4.9751,99.00068979,9739476,9837786,0.02,1.02,3737798,FUSCCTNBC266_rep.percent,2476960,3873365,397312
FUSCCTNBC267_TT,FUSCCTNBC267,tumor,FUSCCTNBC267_R1_screen,73892,375,265,15,1,0,0,0,0,25052,400,FUSCCTNBC267_R1,47,49.6463876,139.1029564,42.73712,FUSCCTNBC267.percent_bamqc,51.7921748,214,FUSCCTNBC267.percent,7.437,98.66482156,11792750,11952335,0.01,1.09,4161979,FUSCCTNBC267.percent,3080327,3893760,335910
FUSCCTNBC267_TT,FUSCCTNBC267,tumor,FUSCCTNBC267_R2_screen,73801,430,260,40,1,0,0,0,0,24538,930,FUSCCTNBC267_R2,47,56.63775056,139.1068679,42.73712,FUSCCTNBC267.percent_bamqc,51.7921748,214,FUSCCTNBC267.percent,7.437,98.66482156,11792750,11952335,0.01,1.09,4161979,FUSCCTNBC267.percent,3080327,3893760,335910
FUSCCTNBC268_PT,FUSCCTNBC268,normal,FUSCCTNBC268_PT_R1_screen,75152,435,658,9,1,0,0,0,0,23445,300,FUSCCTNBC268_PT_R1,46,63.33696346,137.6963998,39.252349,FUSCCTNBC268.percent_bamqc,53.92815338,218,FUSCCTNBC268.percent,7.2091,97.7909482,10926034,11172848,0.01,1.04,3105031,FUSCCTNBC268.percent,2135411,2788611,250156
FUSCCTNBC268_PT,FUSCCTNBC268,normal,FUSCCTNBC268_PT_R2_screen,75114,396,662,14,1,0,0,0,0,23373,440,FUSCCTNBC268_PT_R2,46,68.98801729,137.7000029,39.252349,FUSCCTNBC268.percent_bamqc,53.92815338,218,FUSCCTNBC268.percent,7.2091,97.7909482,10926034,11172848,0.01,1.04,3105031,FUSCCTNBC268.percent,2135411,2788611,250156
FUSCCTNBC268_TT,FUSCCTNBC268,tumor,FUSCCTNBC268_R1_screen,69279,360,1966,14,4,0,0,0,0,27797,580,FUSCCTNBC268_R1,48,57.57457991,139.8845779,32.667925,FUSCCTNBC268_PT.percent_bamqc,52.54346704,214,FUSCCTNBC268_PT.percent,4.9471,98.88273835,12744124,12888118,0.02,1.07,3816590,FUSCCTNBC268_PT.percent,2291222,3891726,368472
FUSCCTNBC268_TT,FUSCCTNBC268,tumor,FUSCCTNBC268_R2_screen,69412,370,1971,30,3,0,0,0,0,27434,780,FUSCCTNBC268_R2,48,61.96962765,139.8845513,32.667925,FUSCCTNBC268_PT.percent_bamqc,52.54346704,214,FUSCCTNBC268_PT.percent,4.9471,98.88273835,12744124,12888118,0.02,1.07,3816590,FUSCCTNBC268_PT.percent,2291222,3891726,368472
FUSCCTNBC269_TT,FUSCCTNBC269,tumor,FUSCCTNBC269_R1_screen,69488,1011,240,40,34,0,41,0,0,27556,1590,FUSCCTNBC269_R1,48,61.33051302,140.6817967,23.115903,FUSCCTNBC269.percent_bamqc,54.39012641,211,FUSCCTNBC269.percent,6.3387,97.74222367,6899172,7058538,0.02,1.03,2196700,FUSCCTNBC269.percent,1477503,2052323,161976
FUSCCTNBC269_TT,FUSCCTNBC269,tumor,FUSCCTNBC269_R2_screen,69672,908,239,55,32,14,46,0,0,27194,1840,FUSCCTNBC269_R2,48,66.32201622,140.6820943,23.115903,FUSCCTNBC269.percent_bamqc,54.39012641,211,FUSCCTNBC269.percent,6.3387,97.74222367,6899172,7058538,0.02,1.03,2196700,FUSCCTNBC269.percent,1477503,2052323,161976
FUSCCTNBC271_TT,FUSCCTNBC271,tumor,FUSCCTNBC271_R1_screen,74189,124,106,14,52,0,2,0,0,24973,540,FUSCCTNBC271_R1,46,61.81260556,144.4629455,27.781219,FUSCCTNBC271.percent_bamqc,50.97310411,221,FUSCCTNBC271.percent,3.9467,98.55570127,7463982,7573364,0.02,1.03,2685399,FUSCCTNBC271.percent,1893832,2559678,220546
FUSCCTNBC271_TT,FUSCCTNBC271,tumor,FUSCCTNBC271_R2_screen,74502,117,108,13,39,0,4,0,0,24607,610,FUSCCTNBC271_R2,46,66.27848581,144.4634261,27.781219,FUSCCTNBC271.percent_bamqc,50.97310411,221,FUSCCTNBC271.percent,3.9467,98.55570127,7463982,7573364,0.02,1.03,2685399,FUSCCTNBC271.percent,1893832,2559678,220546
FUSCCTNBC272_TT,FUSCCTNBC272,tumor,FUSCCTNBC272_R1_screen,71128,300,56,18,8,1,0,0,0,27869,620,FUSCCTNBC272_R1,48,54.46425238,140.0049648,44.533557,FUSCCTNBC272.percent_bamqc,54.30126887,208,FUSCCTNBC272.percent,13.6902,98.22962052,13948446,14199837,0.01,1.05,4254194,FUSCCTNBC272.percent,2979821,3812108,348179
FUSCCTNBC272_TT,FUSCCTNBC272,tumor,FUSCCTNBC272_R2_screen,71133,292,56,20,11,0,2,0,0,27796,690,FUSCCTNBC272_R2,49,58.9583595,140.0062106,44.533557,FUSCCTNBC272.percent_bamqc,54.30126887,208,FUSCCTNBC272.percent,13.6902,98.22962052,13948446,14199837,0.01,1.05,4254194,FUSCCTNBC272.percent,2979821,3812108,348179
FUSCCTNBC273_TT,FUSCCTNBC273,tumor,FUSCCTNBC273_R1_screen,71166,265,67,10,16,0,2,0,0,28074,400,FUSCCTNBC273_R1,47,56.9548493,140.3166864,37.786854,FUSCCTNBC273.percent_bamqc,52.40754668,224,FUSCCTNBC273.percent,7.4113,98.91227587,10908117,11028072,0.01,1.03,3677493,FUSCCTNBC273.percent,2750658,3272138,221315
FUSCCTNBC273_TT,FUSCCTNBC273,tumor,FUSCCTNBC273_R2_screen,71293,261,67,22,10,0,1,0,0,27856,490,FUSCCTNBC273_R2,47,62.63951634,140.3194004,37.786854,FUSCCTNBC273.percent_bamqc,52.40754668,224,FUSCCTNBC273.percent,7.4113,98.91227587,10908117,11028072,0.01,1.03,3677493,FUSCCTNBC273.percent,2750658,3272138,221315
FUSCCTNBC274_TT,FUSCCTNBC274,tumor,FUSCCTNBC274_R1_screen,71812,309,358,6,11,0,0,0,0,27174,330,FUSCCTNBC274_R1,47,50.57787282,143.0179539,51.21587,FUSCCTNBC274.percent_bamqc,53.02750951,214,FUSCCTNBC274.percent,8.5137,98.90407633,17165655,17355862,0.01,1.06,4938942,FUSCCTNBC274.percent,3343822,4547348,509596
FUSCCTNBC274_TT,FUSCCTNBC274,tumor,FUSCCTNBC274_R2_screen,71670,320,355,11,5,0,0,0,0,27249,390,FUSCCTNBC274_R2,47,56.33548939,143.0187463,51.21587,FUSCCTNBC274.percent_bamqc,53.02750951,214,FUSCCTNBC274.percent,8.5137,98.90407633,17165655,17355862,0.01,1.06,4938942,FUSCCTNBC274.percent,3343822,4547348,509596
FUSCCTNBC277_TT,FUSCCTNBC277,tumor,FUSCCTNBC277_R1_screen,66120,1407,165,27,0,0,0,0,0,31361,920,FUSCCTNBC277_R1,51,43.30932353,134.6601922,37.296202,FUSCCTNBC277.percent_bamqc,60.05915938,201,FUSCCTNBC277.percent,6.78,99.07876782,15747080,15893496,0.01,1.08,3633072,FUSCCTNBC277.percent,2499356,2907879,382946
FUSCCTNBC277_TT,FUSCCTNBC277,tumor,FUSCCTNBC277_R2_screen,66078,1609,164,52,0,0,0,0,0,30577,1520,FUSCCTNBC277_R2,51,49.52558202,134.6672454,37.296202,FUSCCTNBC277.percent_bamqc,60.05915938,201,FUSCCTNBC277.percent,6.78,99.07876782,15747080,15893496,0.01,1.08,3633072,FUSCCTNBC277.percent,2499356,2907879,382946
FUSCCTNBC282_PT,FUSCCTNBC282,normal,FUSCCTNBC282_PT_R1_screen,75144,349,436,4,4,0,0,0,0,23373,690,FUSCCTNBC282_PT_R1,45,66.24998542,140.1808374,26.495258,FUSCCTNBC282.percent_bamqc,58.33491906,205,FUSCCTNBC282.percent,17.0581,98.75425117,16570753,16779787,0.01,1.02,3729651,FUSCCTNBC282.percent,2189568,3254272,351082
FUSCCTNBC282_PT,FUSCCTNBC282,normal,FUSCCTNBC282_PT_R2_screen,74955,333,428,12,3,23,0,0,0,23476,770,FUSCCTNBC282_PT_R2,46,70.30891487,140.181773,26.495258,FUSCCTNBC282.percent_bamqc,58.33491906,205,FUSCCTNBC282.percent,17.0581,98.75425117,16570753,16779787,0.01,1.02,3729651,FUSCCTNBC282.percent,2189568,3254272,351082
FUSCCTNBC282_TT,FUSCCTNBC282,tumor,FUSCCTNBC282_R1_screen,66398,1816,326,24,4,1,1,0,0,30040,1390,FUSCCTNBC282_R1,49,56.12155082,133.3972982,38.88035,FUSCCTNBC282_PT.percent_bamqc,52.41815718,235,FUSCCTNBC282_PT.percent,5.0628,98.54531658,8309212,8431869,0.01,1.03,2546696,FUSCCTNBC282_PT.percent,1462028,2687231,248559
FUSCCTNBC282_TT,FUSCCTNBC282,tumor,FUSCCTNBC282_R2_screen,66105,1715,331,36,3,21,2,0,0,30257,1530,FUSCCTNBC282_R2,49,57.99675628,133.398552,38.88035,FUSCCTNBC282_PT.percent_bamqc,52.41815718,235,FUSCCTNBC282_PT.percent,5.0628,98.54531658,8309212,8431869,0.01,1.03,2546696,FUSCCTNBC282_PT.percent,1462028,2687231,248559
FUSCCTNBC283_PT,FUSCCTNBC283,normal,FUSCCTNBC283_PT_rep_R1_screen,70150,1992,196,33,152,0,4,0,0,25893,1580,FUSCCTNBC283_PT_rep_R1,48,59.91332272,140.1458426,35.374787,FUSCCTNBC283_PT_rep.percent_bamqc,57.03485427,208,FUSCCTNBC283_PT_rep.percent,8.4276,98.62184861,12405738,12579097,0.01,1,3408309,FUSCCTNBC283_PT_rep.percent,2191613,3183093,285608
FUSCCTNBC283_PT,FUSCCTNBC283,normal,FUSCCTNBC283_PT_rep_R2_screen,70012,1948,195,58,135,0,2,0,0,26000,1650,FUSCCTNBC283_PT_rep_R2,48,64.00099712,140.1449691,35.374787,FUSCCTNBC283_PT_rep.percent_bamqc,57.03485427,208,FUSCCTNBC283_PT_rep.percent,8.4276,98.62184861,12405738,12579097,0.01,1,3408309,FUSCCTNBC283_PT_rep.percent,2191613,3183093,285608
FUSCCTNBC283_TT,FUSCCTNBC283,tumor,FUSCCTNBC283_rep_R1_screen,75947,395,47,19,2,0,1,0,0,23110,479,FUSCCTNBC283_rep_R1,46,65.48554515,141.6712177,36.005469,FUSCCTNBC283_rep.percent_bamqc,52.1727351,216,FUSCCTNBC283_rep.percent,5.6896,99.03719611,10620534,10723783,0.01,1.07,3504899,FUSCCTNBC283_rep.percent,2223791,3619842,280574
FUSCCTNBC283_TT,FUSCCTNBC283,tumor,FUSCCTNBC283_rep_R2_screen,75777,361,47,26,1,0,0,0,0,23258,530,FUSCCTNBC283_rep_R2,46,70.28280659,141.6697786,36.005469,FUSCCTNBC283_rep.percent_bamqc,52.1727351,216,FUSCCTNBC283_rep.percent,5.6896,99.03719611,10620534,10723783,0.01,1.07,3504899,FUSCCTNBC283_rep.percent,2223791,3619842,280574
FUSCCTNBC284_TT,FUSCCTNBC284,tumor,FUSCCTNBC284_R1_screen,68639,549,91,18,3,0,1,0,0,30239,460,FUSCCTNBC284_R1,48,58.4183186,138.5497992,28.473864,FUSCCTNBC284.percent_bamqc,54.74504314,206,FUSCCTNBC284.percent,8.2534,98.84804146,9646955,9759379,0.02,1.02,2750609,FUSCCTNBC284.percent,1924382,2347504,241823
FUSCCTNBC284_TT,FUSCCTNBC284,tumor,FUSCCTNBC284_R2_screen,68579,543,91,52,3,5,2,0,0,30105,620,FUSCCTNBC284_R2,48,65.17588311,138.5537861,28.473864,FUSCCTNBC284.percent_bamqc,54.74504314,206,FUSCCTNBC284.percent,8.2534,98.84804146,9646955,9759379,0.02,1.02,2750609,FUSCCTNBC284.percent,1924382,2347504,241823
FUSCCTNBC285_TT,FUSCCTNBC285,tumor,FUSCCTNBC285_R1_screen,73447,436,89,11,0,0,0,0,0,25538,479,FUSCCTNBC285_R1,47,64.63062153,140.1486735,27.970546,FUSCCTNBC285.percent_bamqc,53.52392832,206,FUSCCTNBC285.percent,4.3084,98.82557487,8651176,8753985,0.03,1.08,2704772,FUSCCTNBC285.percent,1798837,2581614,211336
FUSCCTNBC285_TT,FUSCCTNBC285,tumor,FUSCCTNBC285_R2_screen,73278,405,89,27,1,4,0,0,0,25556,640,FUSCCTNBC285_R2,47,70.75606744,140.1549463,27.970546,FUSCCTNBC285.percent_bamqc,53.52392832,206,FUSCCTNBC285.percent,4.3084,98.82557487,8651176,8753985,0.03,1.08,2704772,FUSCCTNBC285.percent,1798837,2581614,211336
FUSCCTNBC288_TT,FUSCCTNBC288,tumor,FUSCCTNBC288_R1_screen,73609,424,74,17,0,0,0,0,0,25467,409,FUSCCTNBC288_R1,47,62.07003275,137.234616,30.371553,FUSCCTNBC288.percent_bamqc,52.97047417,211,FUSCCTNBC288.percent,4.4931,99.11729996,10228833,10319927,0.02,1.06,2955910,FUSCCTNBC288.percent,2012421,2719902,260981
FUSCCTNBC288_TT,FUSCCTNBC288,tumor,FUSCCTNBC288_R2_screen,73434,382,74,16,0,0,0,0,0,25694,400,FUSCCTNBC288_R2,47,66.10069001,137.2387662,30.371553,FUSCCTNBC288.percent_bamqc,52.97047417,211,FUSCCTNBC288.percent,4.4931,99.11729996,10228833,10319927,0.02,1.06,2955910,FUSCCTNBC288.percent,2012421,2719902,260981
FUSCCTNBC289_PT,FUSCCTNBC289,normal,FUSCCTNBC289_PT_R1_screen,75928,767,714,3,0,0,0,0,0,22068,520,FUSCCTNBC289_PT_R1,47,71.50333749,139.7934299,57.635525,FUSCCTNBC289.percent_bamqc,48.66423762,186,FUSCCTNBC289.percent,13.449,97.66975715,11580959,11857262,0.01,1,4688736,FUSCCTNBC289.percent,2949130,5055888,581263
FUSCCTNBC289_PT,FUSCCTNBC289,normal,FUSCCTNBC289_PT_R2_screen,76029,779,715,5,0,0,0,0,0,21942,530,FUSCCTNBC289_PT_R2,47,72.72414874,139.7956241,57.635525,FUSCCTNBC289.percent_bamqc,48.66423762,186,FUSCCTNBC289.percent,13.449,97.66975715,11580959,11857262,0.01,1,4688736,FUSCCTNBC289.percent,2949130,5055888,581263
FUSCCTNBC289_TT,FUSCCTNBC289,tumor,FUSCCTNBC289_R1_screen,80475,60,253,9,0,0,0,0,0,18734,469,FUSCCTNBC289_R1,46,74.48462746,140.0761358,49.027308,FUSCCTNBC289_PT.percent_bamqc,52.15793452,184,FUSCCTNBC289_PT.percent,14.9459,97.76641899,14758145,15095311,0.01,1.06,5511527,FUSCCTNBC289_PT.percent,3391830,5841268,585031
FUSCCTNBC289_TT,FUSCCTNBC289,tumor,FUSCCTNBC289_R2_screen,80341,60,252,5,1,0,0,0,0,18862,479,FUSCCTNBC289_R2,46,75.65579204,140.0780816,49.027308,FUSCCTNBC289_PT.percent_bamqc,52.15793452,184,FUSCCTNBC289_PT.percent,14.9459,97.76641899,14758145,15095311,0.01,1.06,5511527,FUSCCTNBC289_PT.percent,3391830,5841268,585031
FUSCCTNBC290_TT,FUSCCTNBC290,tumor,FUSCCTNBC290_R1_screen,68333,207,46,19,2,0,0,0,0,30903,490,FUSCCTNBC290_R1,47,57.76461681,137.4782498,33.744208,FUSCCTNBC290.percent_bamqc,53.41296903,211,FUSCCTNBC290.percent,6.2369,99.24792862,11663428,11751810,0.02,1.03,3283915,FUSCCTNBC290.percent,2416611,2671107,287149
FUSCCTNBC290_TT,FUSCCTNBC290,tumor,FUSCCTNBC290_R2_screen,68085,191,47,25,3,1,0,0,0,31158,490,FUSCCTNBC290_R2,48,61.81254957,137.482708,33.744208,FUSCCTNBC290.percent_bamqc,53.41296903,211,FUSCCTNBC290.percent,6.2369,99.24792862,11663428,11751810,0.02,1.03,3283915,FUSCCTNBC290.percent,2416611,2671107,287149
FUSCCTNBC291_TT,FUSCCTNBC291,tumor,FUSCCTNBC291_R1_screen,67572,651,3086,19,13,0,2,0,0,23187,5470,FUSCCTNBC291_R1,54,46.02661445,136.6221188,16.507489,FUSCCTNBC291.percent_bamqc,66.635182,208,FUSCCTNBC291.percent,14.7106,98.26444297,8160465,8304596,0.01,1.09,1568074,FUSCCTNBC291.percent,861275,1204251,115287
FUSCCTNBC291_TT,FUSCCTNBC291,tumor,FUSCCTNBC291_R2_screen,64962,638,3094,23,11,0,2,0,0,23140,8130,FUSCCTNBC291_R2,54,47.4822357,136.6275373,16.507489,FUSCCTNBC291.percent_bamqc,66.635182,208,FUSCCTNBC291.percent,14.7106,98.26444297,8160465,8304596,0.01,1.09,1568074,FUSCCTNBC291.percent,861275,1204251,115287
FUSCCTNBC292_TT,FUSCCTNBC292,tumor,FUSCCTNBC292_R1_screen,72228,301,62,3,0,0,0,0,0,26866,540,FUSCCTNBC292_R1,47,59.29183644,135.2049395,39.906588,FUSCCTNBC292.percent_bamqc,53.52999405,208,FUSCCTNBC292.percent,6.4511,99.30513363,13789776,13886267,0.02,1.04,3898652,FUSCCTNBC292.percent,2439160,3622262,352357
FUSCCTNBC292_TT,FUSCCTNBC292,tumor,FUSCCTNBC292_R2_screen,71954,293,62,16,0,0,0,0,0,27095,580,FUSCCTNBC292_R2,47,63.74090765,135.2112538,39.906588,FUSCCTNBC292.percent_bamqc,53.52999405,208,FUSCCTNBC292.percent,6.4511,99.30513363,13789776,13886267,0.02,1.04,3898652,FUSCCTNBC292.percent,2439160,3622262,352357
FUSCCTNBC293_TT,FUSCCTNBC293,tumor,FUSCCTNBC293_rep_R1_screen,75768,205,36,9,2,0,0,1,0,23579,400,FUSCCTNBC293_rep_R1,46,65.72253092,142.5120975,34.912923,FUSCCTNBC293_rep.percent_bamqc,50.84379959,219,FUSCCTNBC293_rep.percent,5.307,99.05047688,9323349,9412725,0.01,1.05,3389764,FUSCCTNBC293_rep.percent,2277456,3411768,307444
FUSCCTNBC293_TT,FUSCCTNBC293,tumor,FUSCCTNBC293_rep_R2_screen,75633,190,35,12,0,0,0,0,0,23680,450,FUSCCTNBC293_rep_R2,46,70.79403848,142.5104435,34.912923,FUSCCTNBC293_rep.percent_bamqc,50.84379959,219,FUSCCTNBC293_rep.percent,5.307,99.05047688,9323349,9412725,0.01,1.05,3389764,FUSCCTNBC293_rep.percent,2277456,3411768,307444
FUSCCTNBC295_PT,FUSCCTNBC295,normal,FUSCCTNBC295_PT_rep_R1_screen,75143,1159,133,12,22,0,0,0,1,22730,800,FUSCCTNBC295_PT_rep_R1,47,65.0446168,139.6749992,38.53802,FUSCCTNBC295_PT_rep.percent_bamqc,55.11303206,207,FUSCCTNBC295_PT_rep.percent,7.5598,99.09303966,12795798,12912913,0.01,1.02,3741103,FUSCCTNBC295_PT_rep.percent,2214140,3902494,356213
FUSCCTNBC295_PT,FUSCCTNBC295,normal,FUSCCTNBC295_PT_rep_R2_screen,74960,1186,135,27,21,1,0,0,0,22790,880,FUSCCTNBC295_PT_rep_R2,47,68.9080176,139.6725994,38.53802,FUSCCTNBC295_PT_rep.percent_bamqc,55.11303206,207,FUSCCTNBC295_PT_rep.percent,7.5598,99.09303966,12795798,12912913,0.01,1.02,3741103,FUSCCTNBC295_PT_rep.percent,2214140,3902494,356213
FUSCCTNBC295_TT,FUSCCTNBC295,tumor,FUSCCTNBC295_rep_R1_screen,75853,53,64,9,0,0,0,0,0,23591,430,FUSCCTNBC295_rep_R1,45,63.87947778,143.400955,32.268206,FUSCCTNBC295_rep.percent_bamqc,48.59657227,233,FUSCCTNBC295_rep.percent,3.6705,98.86902289,7704247,7792377,0.02,1.03,3131057,FUSCCTNBC295_rep.percent,2284406,3005947,291880
FUSCCTNBC295_TT,FUSCCTNBC295,tumor,FUSCCTNBC295_rep_R2_screen,75679,50,64,7,0,0,0,0,0,23740,460,FUSCCTNBC295_rep_R2,46,69.05920664,143.4020412,32.268206,FUSCCTNBC295_rep.percent_bamqc,48.59657227,233,FUSCCTNBC295_rep.percent,3.6705,98.86902289,7704247,7792377,0.02,1.03,3131057,FUSCCTNBC295_rep.percent,2284406,3005947,291880
FUSCCTNBC296_TT,FUSCCTNBC296,tumor,FUSCCTNBC296_R1_screen,64674,1085,59,23,1,0,0,0,0,33488,670,FUSCCTNBC296_R1,49,54.55001293,136.228787,33.387749,FUSCCTNBC296.percent_bamqc,56.92508333,201,FUSCCTNBC296.percent,8.5704,99.34188511,14985779,15085056,0.01,1.03,3246318,FUSCCTNBC296.percent,2131605,2553390,251313
FUSCCTNBC296_TT,FUSCCTNBC296,tumor,FUSCCTNBC296_R2_screen,64684,1014,58,70,1,0,0,0,0,33463,710,FUSCCTNBC296_R2,50,58.39034308,136.2356783,33.387749,FUSCCTNBC296.percent_bamqc,56.92508333,201,FUSCCTNBC296.percent,8.5704,99.34188511,14985779,15085056,0.01,1.03,3246318,FUSCCTNBC296.percent,2131605,2553390,251313
FUSCCTNBC297_PT,FUSCCTNBC297,normal,FUSCCTNBC297_PT_R1_screen,77527,267,778,3,44,0,1,0,0,21060,320,FUSCCTNBC297_PT_R1,45,73.9974624,140.4577229,50.772258,FUSCCTNBC297.percent_bamqc,50.0020468,192,FUSCCTNBC297.percent,53.3883,96.83681833,15876132,16394727,0,1,6021696,FUSCCTNBC297.percent,4250178,5758998,509062
FUSCCTNBC297_PT,FUSCCTNBC297,normal,FUSCCTNBC297_PT_R2_screen,77581,266,776,6,45,0,2,0,0,21034,290,FUSCCTNBC297_PT_R2,45,74.84784601,140.4598523,50.772258,FUSCCTNBC297.percent_bamqc,50.0020468,192,FUSCCTNBC297.percent,53.3883,96.83681833,15876132,16394727,0,1,6021696,FUSCCTNBC297.percent,4250178,5758998,509062
FUSCCTNBC297_TT,FUSCCTNBC297,tumor,FUSCCTNBC297_R1_screen,72124,110,565,25,47,0,0,0,0,26660,469,FUSCCTNBC297_R1,47,66.69311589,140.5589865,63.839353,FUSCCTNBC297_PT.percent_bamqc,48.28636166,192,FUSCCTNBC297_PT.percent,14.2902,97.31339474,12232356,12570064,0.01,1.05,4843767,FUSCCTNBC297_PT.percent,3111194,5283361,434809
FUSCCTNBC297_TT,FUSCCTNBC297,tumor,FUSCCTNBC297_R2_screen,72093,106,565,20,56,0,0,0,0,26710,450,FUSCCTNBC297_R2,47,67.83480486,140.560911,63.839353,FUSCCTNBC297_PT.percent_bamqc,48.28636166,192,FUSCCTNBC297_PT.percent,14.2902,97.31339474,12232356,12570064,0.01,1.05,4843767,FUSCCTNBC297_PT.percent,3111194,5283361,434809
